Ingredient,Molecule,PubChem_ID,conc_level
Lupine,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,164.2677
Lupine,Acrolein,7847.0,0.6898
Lupine,(+)-delta-Cadinene (PubChem ID: 441005),,1.8399
Lupine,indole,798.0,5.6888
Lupine,Tributyrin,6050.0,1.9443
Lupine,Heptanal,8130.0,32.0913
Lupine,calcium lactate,13144.0,1.2893
Lupine,acetone,180.0,26.666
Lupine,2-Butanone,6569.0,9.3948
Lupine,"2,3-butanedione",650.0,9.9208
Lupine,D-Lactic acid,61503.0,92.9128
Lupine,isoliquiritigenin,638278.0,6.9772
Lupine,4-hydroxybenzaldehyde,126.0,29.635
Lupine,Cinnamic Acid,444539.0,88.8538
Lupine,Farnesal,5280598.0,8.8707
Lupine,luteolin,5280445.0,3.8167
Lupine,"3,4-Dihydroxybenzaldehyde",8768.0,33.0652
Lupine,p-coumaric acid,637542.0,104.9585
Lupine,3-Methylbutanal,11552.0,46.5084
Lupine,farnesol,445070.0,2.5276
Medlar,coumarin,323.0,2.4142
Medlar,Daidzin,107971.0,9.5661
Medlar,2-Methylbutyraldehyde,7284.0,8.1633
Medlar,3-methylthiopropanol,10448.0,324.4001
Medlar,Methyl Benzoate,7150.0,18.9235
Medlar,Citral,638011.0,8.9636
Medlar,3-Hexanone,11509.0,0.0943
Medlar,Geraniol,637566.0,10.1406
Medlar,alpha-Maltose,439341.0,0.5532
Medlar,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,16.4714
Medlar,Phlorizin,6072.0,4.0518
Medlar,Methyl jasmonate,5367719.0,3.6921
Medlar,"3,4-Dihydroxybenzoic Acid",72.0,194.0852
Medlar,nicotine,89594.0,9.738
Medlar,(-)-Epigallocatechin (PubChem ID: 72277),,5.0975
Medlar,kaempferol,5280863.0,0.5919
Medlar,methanethiol,878.0,0.0576
Medlar,daidzein,5281708.0,1.7643
Medlar,benzaldehyde,240.0,39.3429
Medlar,benzyl alcohol,244.0,433.6928
Medlar,alpha-L-Sorbopyranose,441484.0,8.5056
Medlar,DL-Liquiritigenin,1889.0,7.6423
Medlar,CID 644104,644104.0,3.3559
Medlar,Taxifolin,439533.0,9.0213
Medlar,D-mannitol,6251.0,1.1686
Medlar,indole-3-acetic acid,802.0,167.2174
Medlar,phloretin,4788.0,7.0604
Medlar,1-Pyrroline,79803.0,2.6499
Medlar,Menthone,26447.0,4.7916
Medlar,Hexanal,6184.0,46.4273
Medlar,Geranyl Acetate,1549026.0,8.2138
Medlar,Linamarin,11128.0,3.1216
Medlar,2-Methyl-1-Butanol,8723.0,373.9977
Medlar,cis-3-Hexenyl acetate,5363388.0,8.9191
Medlar,salicylic acid,338.0,84.0806
Medlar,vanillin,1183.0,7.8174
Medlar,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,41.8651
Medlar,cinnamyl alcohol,5315892.0,410.132
Medlar,Ethyl Vinyl Ketone,15394.0,37.1547
Medlar,Allyl Alcohol,7858.0,172.8105
Medlar,Cianidanol,9064.0,1.026
Medlar,hydrogen peroxide,784.0,2.9634
Medlar,Isoeugenol,853433.0,2.2117
Medlar,betaine,247.0,8.5262
Medlar,Phenethyl acetate,7654.0,12.6042
Medlar,Phenylacetic Acid,999.0,4.3637
Medlar,Isobutyraldehyde,6561.0,36.2153
Medlar,naringenin,439246.0,8.5999
Medlar,cis-3-Hexenal,643941.0,8.5033
Medlar,cinnamaldehyde,637511.0,8.5554
Medlar,(-)-Epicatechin (PubChem ID: 72276),,5.6825
Medlar,Sinapic Acid,637775.0,88.2639
Medlar,6-Methyl-5-Hepten-2-One,9862.0,0.5248
Medlar,Cyclopentanone,8452.0,4.6789
Medlar,2-Isopropyl-5-methylcyclohexanone,6986.0,9.5842
Medlar,(-)-Epigallocatechin gallate (PubChem ID: 65064),,8.5116
Medlar,(-)-Epicatechin gallate (PubChem ID: 107905),,0.1707
Medlar,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,34.5783
Medlar,2-Phenylethanol,6054.0,380.5279
Medlar,(+)-Neomenthol (PubChem ID: 439263),,8.2124
Medlar,succinic acid,1110.0,166.9319
Medlar,Octanal,454.0,47.592
Medlar,NSC5112,5284639.0,1.6932
Medlar,apigenin,5280443.0,7.7256
Medlar,phenylacetaldehyde,998.0,21.0696
Medlar,hydrogen cyanide,768.0,6.8779
Medlar,Benzyl Benzoate,2345.0,2.9795
Medlar,trans-2-Hexen-1-Ol,5318042.0,7.5488
Medlar,trans-3-Hexen-1-ol,5284503.0,5.6298
Medlar,3-Phenylpropanoic acid,107.0,183.3265
Medlar,Ethyl Acetate,8857.0,17.6059
Medlar,3-Methyl-1-butanol,31260.0,244.3076
Medlar,Propionaldehyde,527.0,45.3323
Medlar,4-Hexen-3-One,5365811.0,32.9269
Medlar,Neral,643779.0,2.7694
Medlar,Gallocatechin,65084.0,8.0121
Medlar,3-Methyl-2-butenal,61020.0,6.0959
Medlar,3-Pentanone,7288.0,1.869
Medlar,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,202.9644
Medlar,Acrolein,7847.0,5.9903
Medlar,(+)-delta-Cadinene (PubChem ID: 441005),,1.8943
Medlar,indole,798.0,8.789
Medlar,Tributyrin,6050.0,0.5067
Medlar,Heptanal,8130.0,44.4855
Medlar,calcium lactate,13144.0,15.1749
Medlar,acetone,180.0,48.493
Medlar,2-Butanone,6569.0,3.9464
Medlar,"2,3-butanedione",650.0,5.2315
Medlar,D-Lactic acid,61503.0,47.9135
Medlar,isoliquiritigenin,638278.0,2.2489
Medlar,4-hydroxybenzaldehyde,126.0,46.6011
Medlar,Cinnamic Acid,444539.0,163.8629
Medlar,Farnesal,5280598.0,2.8467
Medlar,luteolin,5280445.0,3.6441
Medlar,"3,4-Dihydroxybenzaldehyde",8768.0,21.78
Medlar,p-coumaric acid,637542.0,57.7654
Medlar,3-Methylbutanal,11552.0,24.2924
Medlar,farnesol,445070.0,4.5003
Mulberry,coumarin,323.0,4.297
Mulberry,Daidzin,107971.0,9.9254
Mulberry,2-Methylbutyraldehyde,7284.0,9.6268
Mulberry,3-methylthiopropanol,10448.0,409.0452
Mulberry,Methyl Benzoate,7150.0,10.2176
Mulberry,Citral,638011.0,8.0548
Mulberry,3-Hexanone,11509.0,8.231
Mulberry,Geraniol,637566.0,18.53
Mulberry,alpha-Maltose,439341.0,5.2129
Mulberry,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,171.6178
Mulberry,Phlorizin,6072.0,5.0911
Mulberry,Methyl jasmonate,5367719.0,6.2662
Mulberry,"3,4-Dihydroxybenzoic Acid",72.0,142.5046
Mulberry,nicotine,89594.0,6.0865
Mulberry,kaempferol,5280863.0,0.1697
Mulberry,methanethiol,878.0,1.3587
Mulberry,daidzein,5281708.0,7.1184
Mulberry,benzaldehyde,240.0,12.349
Mulberry,benzyl alcohol,244.0,113.7098
Mulberry,alpha-L-Sorbopyranose,441484.0,3.5677
Mulberry,DL-Liquiritigenin,1889.0,3.6046
Mulberry,CID 644104,644104.0,6.5532
Mulberry,Taxifolin,439533.0,8.6772
Mulberry,D-mannitol,6251.0,5.1631
Mulberry,indole-3-acetic acid,802.0,197.1948
Mulberry,phloretin,4788.0,0.0833
Mulberry,1-Pyrroline,79803.0,1.7832
Mulberry,Menthone,26447.0,8.0058
Mulberry,Hexanal,6184.0,10.662
Mulberry,Geranyl Acetate,1549026.0,13.7247
Mulberry,Linamarin,11128.0,6.2244
Mulberry,2-Methyl-1-Butanol,8723.0,226.5412
Mulberry,cis-3-Hexenyl acetate,5363388.0,1.0432
Mulberry,salicylic acid,338.0,119.4999
Mulberry,vanillin,1183.0,6.0584
Mulberry,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,2.524
Mulberry,cinnamyl alcohol,5315892.0,74.94
Mulberry,Ethyl Vinyl Ketone,15394.0,25.6658
Mulberry,Allyl Alcohol,7858.0,401.1843
Mulberry,hydrogen peroxide,784.0,9.0917
Mulberry,Isoeugenol,853433.0,1.9127
Mulberry,betaine,247.0,2.4061
Mulberry,Phenethyl acetate,7654.0,10.2315
Mulberry,P-Cresol,2879.0,43.4095
Mulberry,Phenylacetic Acid,999.0,88.8162
Mulberry,Isobutyraldehyde,6561.0,4.7255
Mulberry,naringenin,439246.0,6.3641
Mulberry,cis-3-Hexenal,643941.0,2.2484
Mulberry,cinnamaldehyde,637511.0,32.5627
Mulberry,Sinapic Acid,637775.0,30.977
Mulberry,6-Methyl-5-Hepten-2-One,9862.0,19.7902
Mulberry,Cyclopentanone,8452.0,3.6366
Mulberry,2-Isopropyl-5-methylcyclohexanone,6986.0,6.8869
Mulberry,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,35.865
Mulberry,2-Phenylethanol,6054.0,461.8976
Mulberry,(+)-Neomenthol (PubChem ID: 439263),,8.1922
Mulberry,succinic acid,1110.0,126.1425
Mulberry,Octanal,454.0,11.197
Mulberry,NSC5112,5284639.0,5.1515
Mulberry,apigenin,5280443.0,5.6692
Mulberry,phenylacetaldehyde,998.0,24.0464
Mulberry,hydrogen cyanide,768.0,2.2356
Mulberry,Benzyl Benzoate,2345.0,0.0334
Mulberry,trans-2-Hexen-1-Ol,5318042.0,9.2052
Mulberry,trans-3-Hexen-1-ol,5284503.0,2.4541
Mulberry,3-Phenylpropanoic acid,107.0,94.036
Mulberry,Ethyl Acetate,8857.0,13.278
Mulberry,3-Methyl-1-butanol,31260.0,365.7139
Mulberry,Propionaldehyde,527.0,43.2738
Mulberry,4-Hexen-3-One,5365811.0,25.7417
Mulberry,Neral,643779.0,0.3317
Mulberry,3-Methyl-2-butenal,61020.0,8.9032
Mulberry,3-Pentanone,7288.0,5.3742
Mulberry,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,166.9761
Mulberry,Acrolein,7847.0,7.6361
Mulberry,(+)-delta-Cadinene (PubChem ID: 441005),,5.0093
Mulberry,indole,798.0,6.366
Mulberry,Tributyrin,6050.0,7.9022
Mulberry,Heptanal,8130.0,0.5853
Mulberry,calcium lactate,13144.0,17.2723
Mulberry,acetone,180.0,33.3314
Mulberry,2-Butanone,6569.0,1.6211
Mulberry,"2,3-butanedione",650.0,1.2042
Mulberry,D-Lactic acid,61503.0,170.9513
Mulberry,isoliquiritigenin,638278.0,0.7686
Mulberry,4-hydroxybenzaldehyde,126.0,29.3654
Mulberry,Cinnamic Acid,444539.0,21.8631
Mulberry,Farnesal,5280598.0,7.9321
Mulberry,luteolin,5280445.0,1.2913
Mulberry,"3,4-Dihydroxybenzaldehyde",8768.0,24.0687
Mulberry,p-coumaric acid,637542.0,6.3473
Mulberry,3-Methylbutanal,11552.0,46.2959
Mulberry,farnesol,445070.0,5.0963
Black mulberry,coumarin,323.0,9.9847
Black mulberry,Daidzin,107971.0,6.8736
Black mulberry,2-Methylbutyraldehyde,7284.0,7.1399
Black mulberry,3-methylthiopropanol,10448.0,90.3944
Black mulberry,Methyl Benzoate,7150.0,0.4681
Black mulberry,Citral,638011.0,8.7027
Black mulberry,3-Hexanone,11509.0,6.4471
Black mulberry,Geraniol,637566.0,4.1076
Black mulberry,alpha-Maltose,439341.0,8.1815
Black mulberry,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,151.1448
Black mulberry,Phlorizin,6072.0,4.0498
Black mulberry,Methyl jasmonate,5367719.0,0.8596
Black mulberry,"3,4-Dihydroxybenzoic Acid",72.0,140.0236
Black mulberry,nicotine,89594.0,5.4773
Black mulberry,kaempferol,5280863.0,7.4896
Black mulberry,methanethiol,878.0,0.4995
Black mulberry,daidzein,5281708.0,5.9029
Black mulberry,benzaldehyde,240.0,30.9328
Black mulberry,benzyl alcohol,244.0,483.3063
Black mulberry,alpha-L-Sorbopyranose,441484.0,0.4171
Black mulberry,DL-Liquiritigenin,1889.0,1.8738
Black mulberry,CID 644104,644104.0,0.3838
Black mulberry,Taxifolin,439533.0,0.568
Black mulberry,D-mannitol,6251.0,4.8386
Black mulberry,indole-3-acetic acid,802.0,86.1188
Black mulberry,phloretin,4788.0,9.4734
Black mulberry,1-Pyrroline,79803.0,0.9198
Black mulberry,Menthone,26447.0,6.2916
Black mulberry,Hexanal,6184.0,42.1937
Black mulberry,Geranyl Acetate,1549026.0,14.0273
Black mulberry,Linamarin,11128.0,1.7289
Black mulberry,2-Methyl-1-Butanol,8723.0,117.0981
Black mulberry,cis-3-Hexenyl acetate,5363388.0,9.4733
Black mulberry,salicylic acid,338.0,156.6181
Black mulberry,vanillin,1183.0,8.8283
Black mulberry,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,233.8642
Black mulberry,cinnamyl alcohol,5315892.0,271.2693
Black mulberry,Ethyl Vinyl Ketone,15394.0,35.0687
Black mulberry,Allyl Alcohol,7858.0,108.6678
Black mulberry,hydrogen peroxide,784.0,5.7245
Black mulberry,Isoeugenol,853433.0,1.4567
Black mulberry,betaine,247.0,1.8069
Black mulberry,(Z)-Hex-3-en-1-ol (PubChem ID: 5281167),,8.8331
Black mulberry,Phenethyl acetate,7654.0,4.1142
Black mulberry,Phenylacetic Acid,999.0,127.1708
Black mulberry,Isobutyraldehyde,6561.0,23.1546
Black mulberry,naringenin,439246.0,8.5309
Black mulberry,cis-3-Hexenal,643941.0,0.0918
Black mulberry,cinnamaldehyde,637511.0,7.2153
Black mulberry,Sinapic Acid,637775.0,157.5536
Black mulberry,6-Methyl-5-Hepten-2-One,9862.0,6.8341
Black mulberry,Cyclopentanone,8452.0,4.9283
Black mulberry,2-Isopropyl-5-methylcyclohexanone,6986.0,7.0068
Black mulberry,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,5.8591
Black mulberry,2-Phenylethanol,6054.0,203.2389
Black mulberry,(+)-Neomenthol (PubChem ID: 439263),,5.3137
Black mulberry,succinic acid,1110.0,193.7669
Black mulberry,Octanal,454.0,6.6877
Black mulberry,NSC5112,5284639.0,4.2353
Black mulberry,apigenin,5280443.0,7.5148
Black mulberry,phenylacetaldehyde,998.0,48.8516
Black mulberry,hydrogen cyanide,768.0,0.8299
Black mulberry,Benzyl Benzoate,2345.0,5.657
Black mulberry,trans-2-Hexen-1-Ol,5318042.0,0.3148
Black mulberry,trans-3-Hexen-1-ol,5284503.0,6.1608
Black mulberry,thiamine,1130.0,5.2711
Black mulberry,3-Phenylpropanoic acid,107.0,94.3161
Black mulberry,Ethyl Acetate,8857.0,7.2712
Black mulberry,3-Methyl-1-butanol,31260.0,494.778
Black mulberry,Propionaldehyde,527.0,11.085
Black mulberry,4-Hexen-3-One,5365811.0,34.7685
Black mulberry,Neral,643779.0,7.3108
Black mulberry,3-Methyl-2-butenal,61020.0,2.6192
Black mulberry,3-Pentanone,7288.0,7.7713
Black mulberry,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,81.1923
Black mulberry,Acrolein,7847.0,3.4881
Black mulberry,(+)-delta-Cadinene (PubChem ID: 441005),,7.9438
Black mulberry,indole,798.0,8.7697
Black mulberry,Tributyrin,6050.0,1.8617
Black mulberry,Heptanal,8130.0,36.048
Black mulberry,calcium lactate,13144.0,13.046
Black mulberry,acetone,180.0,10.5936
Black mulberry,2-Butanone,6569.0,2.9722
Black mulberry,"2,3-butanedione",650.0,4.2811
Black mulberry,D-Lactic acid,61503.0,9.1901
Black mulberry,isoliquiritigenin,638278.0,0.5222
Black mulberry,4-hydroxybenzaldehyde,126.0,32.9819
Black mulberry,Cinnamic Acid,444539.0,42.6859
Black mulberry,Farnesal,5280598.0,6.8555
Black mulberry,luteolin,5280445.0,1.3674
Black mulberry,"3,4-Dihydroxybenzaldehyde",8768.0,4.7143
Black mulberry,p-coumaric acid,637542.0,57.0215
Black mulberry,3-Methylbutanal,11552.0,42.9266
Black mulberry,farnesol,445070.0,3.735
Evening primrose,coumarin,323.0,8.4057
Evening primrose,Daidzin,107971.0,0.7386
Evening primrose,2-Methylbutyraldehyde,7284.0,26.6678
Evening primrose,3-methylthiopropanol,10448.0,455.8483
Evening primrose,Methyl Benzoate,7150.0,16.435
Evening primrose,Citral,638011.0,7.7691
Evening primrose,3-Hexanone,11509.0,3.3022
Evening primrose,Geraniol,637566.0,16.5368
Evening primrose,alpha-Maltose,439341.0,4.0666
Evening primrose,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,113.6041
Evening primrose,Phlorizin,6072.0,1.6606
Evening primrose,Methyl jasmonate,5367719.0,7.277
Evening primrose,"3,4-Dihydroxybenzoic Acid",72.0,106.1078
Evening primrose,nicotine,89594.0,8.411
Evening primrose,kaempferol,5280863.0,0.5531
Evening primrose,methanethiol,878.0,0.1153
Evening primrose,daidzein,5281708.0,1.5224
Evening primrose,benzaldehyde,240.0,3.6912
Evening primrose,benzyl alcohol,244.0,223.8717
Evening primrose,alpha-L-Sorbopyranose,441484.0,5.9722
Evening primrose,DL-Liquiritigenin,1889.0,4.9724
Evening primrose,CID 644104,644104.0,3.074
Evening primrose,Taxifolin,439533.0,2.3024
Evening primrose,D-mannitol,6251.0,7.3103
Evening primrose,indole-3-acetic acid,802.0,68.7111
Evening primrose,phloretin,4788.0,6.6174
Evening primrose,1-Pyrroline,79803.0,7.3047
Evening primrose,Menthone,26447.0,0.1312
Evening primrose,Hexanal,6184.0,28.7692
Evening primrose,Geranyl Acetate,1549026.0,19.1259
Evening primrose,Linamarin,11128.0,7.253
Evening primrose,2-Methyl-1-Butanol,8723.0,378.2219
Evening primrose,cis-3-Hexenyl acetate,5363388.0,12.6603
Evening primrose,salicylic acid,338.0,65.7963
Evening primrose,vanillin,1183.0,5.3643
Evening primrose,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,189.3971
Evening primrose,cinnamyl alcohol,5315892.0,293.8687
Evening primrose,Ethyl Vinyl Ketone,15394.0,25.3588
Evening primrose,Allyl Alcohol,7858.0,232.9539
Evening primrose,hydrogen peroxide,784.0,1.4691
Evening primrose,Isoeugenol,853433.0,9.5247
Evening primrose,betaine,247.0,5.007
Evening primrose,Phenethyl acetate,7654.0,8.502
Evening primrose,Phenylacetic Acid,999.0,53.0907
Evening primrose,Isobutyraldehyde,6561.0,41.9876
Evening primrose,naringenin,439246.0,0.8007
Evening primrose,cis-3-Hexenal,643941.0,6.8418
Evening primrose,cinnamaldehyde,637511.0,7.4369
Evening primrose,Sinapic Acid,637775.0,106.8186
Evening primrose,6-Methyl-5-Hepten-2-One,9862.0,4.0977
Evening primrose,Cyclopentanone,8452.0,3.7023
Evening primrose,2-Isopropyl-5-methylcyclohexanone,6986.0,9.8179
Evening primrose,quercetin,5280343.0,1.9822
Evening primrose,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,6.9364
Evening primrose,2-Phenylethanol,6054.0,33.4038
Evening primrose,(+)-Neomenthol (PubChem ID: 439263),,8.1955
Evening primrose,succinic acid,1110.0,19.8239
Evening primrose,Octanal,454.0,19.4084
Evening primrose,NSC5112,5284639.0,2.2814
Evening primrose,apigenin,5280443.0,8.7756
Evening primrose,phenylacetaldehyde,998.0,7.2543
Evening primrose,hydrogen cyanide,768.0,0.8678
Evening primrose,Benzyl Benzoate,2345.0,12.7851
Evening primrose,trans-2-Hexen-1-Ol,5318042.0,0.478
Evening primrose,trans-3-Hexen-1-ol,5284503.0,3.0312
Evening primrose,3-Phenylpropanoic acid,107.0,5.5079
Evening primrose,Ethyl Acetate,8857.0,5.5698
Evening primrose,3-Methyl-1-butanol,31260.0,127.8284
Evening primrose,Propionaldehyde,527.0,15.7131
Evening primrose,4-Hexen-3-One,5365811.0,41.0549
Evening primrose,Neral,643779.0,8.2172
Evening primrose,3-Methyl-2-butenal,61020.0,2.634
Evening primrose,3-Pentanone,7288.0,0.9211
Evening primrose,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,276.8776
Evening primrose,Acrolein,7847.0,9.3337
Evening primrose,(+)-delta-Cadinene (PubChem ID: 441005),,2.6629
Evening primrose,indole,798.0,4.1337
Evening primrose,Tributyrin,6050.0,6.1235
Evening primrose,Heptanal,8130.0,49.1268
Evening primrose,calcium lactate,13144.0,1.8195
Evening primrose,acetone,180.0,19.6803
Evening primrose,2-Butanone,6569.0,2.2844
Evening primrose,"2,3-butanedione",650.0,9.7288
Evening primrose,D-Lactic acid,61503.0,108.8572
Evening primrose,isoliquiritigenin,638278.0,8.6328
Evening primrose,4-hydroxybenzaldehyde,126.0,37.0997
Evening primrose,Cinnamic Acid,444539.0,176.5957
Evening primrose,Farnesal,5280598.0,3.1008
Evening primrose,luteolin,5280445.0,5.1908
Evening primrose,"3,4-Dihydroxybenzaldehyde",8768.0,0.2932
Evening primrose,p-coumaric acid,637542.0,162.1471
Evening primrose,3-Methylbutanal,11552.0,22.2017
Evening primrose,farnesol,445070.0,9.043
Millet,coumarin,323.0,8.9257
Millet,Daidzin,107971.0,8.4966
Millet,2-Methylbutyraldehyde,7284.0,28.1592
Millet,3-methylthiopropanol,10448.0,494.762
Millet,Methyl Benzoate,7150.0,17.1993
Millet,Citral,638011.0,1.5636
Millet,3-Hexanone,11509.0,0.17
Millet,Geraniol,637566.0,17.7085
Millet,alpha-Maltose,439341.0,2.2996
Millet,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,164.4304
Millet,Phlorizin,6072.0,7.4488
Millet,Methyl jasmonate,5367719.0,9.857
Millet,"3,4-Dihydroxybenzoic Acid",72.0,171.0811
Millet,nicotine,89594.0,7.7529
Millet,kaempferol,5280863.0,1.2547
Millet,methanethiol,878.0,0.949
Millet,daidzein,5281708.0,9.3625
Millet,benzaldehyde,240.0,35.6626
Millet,benzyl alcohol,244.0,143.5758
Millet,alpha-L-Sorbopyranose,441484.0,2.8998
Millet,DL-Liquiritigenin,1889.0,8.5379
Millet,CID 644104,644104.0,6.9197
Millet,Taxifolin,439533.0,8.0159
Millet,D-mannitol,6251.0,4.3664
Millet,indole-3-acetic acid,802.0,87.4373
Millet,phloretin,4788.0,4.9287
Millet,1-Pyrroline,79803.0,3.4048
Millet,Menthone,26447.0,2.4599
Millet,Hexanal,6184.0,38.7555
Millet,Geranyl Acetate,1549026.0,17.1293
Millet,Linamarin,11128.0,5.2592
Millet,2-Methyl-1-Butanol,8723.0,227.331
Millet,cis-3-Hexenyl acetate,5363388.0,19.6632
Millet,Heptanoic Acid,8094.0,15.2094
Millet,salicylic acid,338.0,188.5863
Millet,vanillin,1183.0,3.7922
Millet,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,217.3785
Millet,cinnamyl alcohol,5315892.0,279.1702
Millet,Ethyl Vinyl Ketone,15394.0,20.7372
Millet,Allyl Alcohol,7858.0,18.0654
Millet,hydrogen peroxide,784.0,8.2247
Millet,Isoeugenol,853433.0,4.5525
Millet,betaine,247.0,8.0424
Millet,Phenethyl acetate,7654.0,13.4242
Millet,Phenylacetic Acid,999.0,35.6446
Millet,Isobutyraldehyde,6561.0,37.9218
Millet,naringenin,439246.0,6.7151
Millet,cis-3-Hexenal,643941.0,3.3639
Millet,cinnamaldehyde,637511.0,26.7018
Millet,Sinapic Acid,637775.0,139.5882
Millet,6-Methyl-5-Hepten-2-One,9862.0,14.2166
Millet,Cyclopentanone,8452.0,4.6173
Millet,2-Isopropyl-5-methylcyclohexanone,6986.0,1.2615
Millet,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,22.1708
Millet,2-Phenylethanol,6054.0,359.978
Millet,(+)-Neomenthol (PubChem ID: 439263),,2.6353
Millet,succinic acid,1110.0,76.8794
Millet,Octanal,454.0,34.1172
Millet,NSC5112,5284639.0,2.5642
Millet,Thiamine Hydrochloride,6202.0,4.2212
Millet,apigenin,5280443.0,4.4917
Millet,phenylacetaldehyde,998.0,33.704
Millet,hydrogen cyanide,768.0,0.2303
Millet,Benzyl Benzoate,2345.0,6.4187
Millet,trans-2-Hexen-1-Ol,5318042.0,4.7445
Millet,trans-3-Hexen-1-ol,5284503.0,7.5813
Millet,thiamine,1130.0,0.3909
Millet,3-Phenylpropanoic acid,107.0,154.5539
Millet,Ethyl Acetate,8857.0,2.4649
Millet,3-Methyl-1-butanol,31260.0,445.5514
Millet,Propionaldehyde,527.0,22.5925
Millet,4-Hexen-3-One,5365811.0,24.2409
Millet,Neral,643779.0,2.5185
Millet,3-Methyl-2-butenal,61020.0,4.6862
Millet,3-Pentanone,7288.0,1.3031
Millet,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,119.3232
Millet,Acrolein,7847.0,4.3904
Millet,(+)-delta-Cadinene (PubChem ID: 441005),,8.0657
Millet,indole,798.0,5.1583
Millet,Tributyrin,6050.0,9.8942
Millet,Heptanal,8130.0,24.7644
Millet,calcium lactate,13144.0,7.4005
Millet,acetone,180.0,34.2166
Millet,2-Butanone,6569.0,5.1695
Millet,"2,3-butanedione",650.0,9.4144
Millet,D-Lactic acid,61503.0,32.431
Millet,isoliquiritigenin,638278.0,5.8697
Millet,4-hydroxybenzaldehyde,126.0,27.8486
Millet,Cinnamic Acid,444539.0,163.1618
Millet,Farnesal,5280598.0,7.1075
Millet,luteolin,5280445.0,4.9836
Millet,"3,4-Dihydroxybenzaldehyde",8768.0,38.5621
Millet,p-coumaric acid,637542.0,197.4221
Millet,3-Methylbutanal,11552.0,15.4726
Millet,farnesol,445070.0,9.2089
Scarlet bean,coumarin,323.0,5.3339
Scarlet bean,Daidzin,107971.0,2.5026
Scarlet bean,2-Methylbutyraldehyde,7284.0,33.5532
Scarlet bean,3-methylthiopropanol,10448.0,418.3223
Scarlet bean,Methyl Benzoate,7150.0,17.2192
Scarlet bean,Citral,638011.0,6.5031
Scarlet bean,3-Hexanone,11509.0,4.7358
Scarlet bean,Geraniol,637566.0,18.8366
Scarlet bean,alpha-Maltose,439341.0,0.4679
Scarlet bean,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,128.3212
Scarlet bean,Phlorizin,6072.0,1.0678
Scarlet bean,Methyl jasmonate,5367719.0,0.7499
Scarlet bean,"3,4-Dihydroxybenzoic Acid",72.0,51.9397
Scarlet bean,nicotine,89594.0,1.0585
Scarlet bean,kaempferol,5280863.0,8.8681
Scarlet bean,methanethiol,878.0,1.4442
Scarlet bean,daidzein,5281708.0,6.3463
Scarlet bean,benzaldehyde,240.0,18.1848
Scarlet bean,Coumestrol,5281707.0,9.2661
Scarlet bean,benzyl alcohol,244.0,302.1916
Scarlet bean,alpha-L-Sorbopyranose,441484.0,5.6402
Scarlet bean,DL-Liquiritigenin,1889.0,1.4394
Scarlet bean,CID 644104,644104.0,8.3879
Scarlet bean,Taxifolin,439533.0,0.8511
Scarlet bean,D-mannitol,6251.0,1.4353
Scarlet bean,indole-3-acetic acid,802.0,161.5772
Scarlet bean,phloretin,4788.0,0.6766
Scarlet bean,1-Pyrroline,79803.0,8.2119
Scarlet bean,Menthone,26447.0,5.9659
Scarlet bean,Hexanal,6184.0,8.3819
Scarlet bean,Geranyl Acetate,1549026.0,16.9855
Scarlet bean,Linamarin,11128.0,9.2206
Scarlet bean,2-Methyl-1-Butanol,8723.0,370.9023
Scarlet bean,cis-3-Hexenyl acetate,5363388.0,18.8687
Scarlet bean,salicylic acid,338.0,43.4689
Scarlet bean,vanillin,1183.0,6.4628
Scarlet bean,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,232.713
Scarlet bean,cinnamyl alcohol,5315892.0,81.3303
Scarlet bean,Ethyl Vinyl Ketone,15394.0,42.9965
Scarlet bean,Allyl Alcohol,7858.0,45.303
